视频标题,视频链接,当前视频所在网页链接
《红色记忆》第32集 激情燃烧的岁月——记苍山县莲子汪村建国前老党员蒋朝坤,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2746745774720000/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第31集 无悔的抉择——记郯城县港上镇港上四村建国前老党员张志全,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2746746735887360/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第30集 战火硝烟中的女战士——记临沂开发区王家坊头村建国前老党员石贞兰,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2746747708113920/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第29集 沂蒙老区的“小兵张嘎”——记河东区坊上村建国前老党员李美林,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2746748714337280/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第28集 坚定不移跟党走——记蒙山旅游区王家庄村建国前老党员王振生,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2746749725950976/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第25集 终生不忘报党恩——记沂南县珠宝庄村建国前老党员范桂君,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2746750902944768/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第12集 赤诚忠勇 重温红色精神——记临沂市兰山区建国前老党员张玉孚,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748122141934592/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第10集 民兵里走出的神枪手——记临沂市河东区乔庄村建国前老党员曹恩亮,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748126262821888/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第9集 蒙山植树人——记费县马头崖村建国前老党员胡怀祥,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748127594333184/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第7集 有志报效国家——记蒙阴县板崮崖村建国前老党员杨成才,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748130869969920/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第20集 共和国的人民英雄——记费县土龙沟村建国前老党员孙伯启,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2746755117532160/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第16集 党的恩情永不忘——记苍山县双峪村建国前老党员郑显明,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2746756409656320/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第15集 誓言永在心中——记郯城县高圩子村建国前老党员张兰,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748118893790208/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第13集 “沂蒙红嫂”王孝珍——记临沭县东沈马村建国前老党员王孝珍,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748121008653312/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第11集 沂蒙老兵甄安珂——记莒南县甄家沟村建国前老党员甄安珂,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748125026223104/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第3集 难忘的旋律——记临沂市罗庄区十里堡社区建国前老党员徐洪茂,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748143523087360/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第5集 从童养媳到女支书——记临沭县于庄子村建国前老党员张兰英,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748140255822848/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第6集 听党话跟党走——记苍山县庄坞镇涌泉后村建国前老党员范守德,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748132713792512/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《红色记忆》第2集 追忆红色革命岁月——记临沂市兰山区建国前老党员王广亮,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2748160873317376/6,https://dyjy.dtdjzx.gov.cn/course/special/subject/6
《中国共产党纪律处分条例》教育专题片：政治纪律篇,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2646233237947392/24,https://dyjy.dtdjzx.gov.cn/course/special/subject/24
《中国共产党纪律处分条例》教育专题片：组织纪律篇,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2646230516646912/24,https://dyjy.dtdjzx.gov.cn/course/special/subject/24
《中国共产党纪律处分条例》教育专题片：廉洁纪律篇,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2646227542410240/24,https://dyjy.dtdjzx.gov.cn/course/special/subject/24
《中国共产党纪律处分条例》教育专题片：群众纪律篇,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2646224573842432/24,https://dyjy.dtdjzx.gov.cn/course/special/subject/24
《中国共产党纪律处分条例》教育专题片：工作纪律篇,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2646221577585664/24,https://dyjy.dtdjzx.gov.cn/course/special/subject/24
《中国共产党纪律处分条例》教育专题片：生活纪律篇,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2646217832154112/24,https://dyjy.dtdjzx.gov.cn/course/special/subject/24
二十余载风雨路 不忘初心再出发,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2963463446971392/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
筑梦路上党旗扬 王鲁村党支部,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2962941280699392/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
鱼台“稻改”壮志换新天——“弘扬稻改精神再造鱼台辉煌”活动宣传片,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2962936335582208/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
冀庙乡亲“最亲近的人”——记“第一书记”郭向东,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2959001620349952/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
筑基——金乡县实施“四项工程”抓党建、促发展工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2949408038208512/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
蝶变——金乡县建立大工委和系统机关党委工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2949017346049024/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
击破“痛点”补短板  盘活资源添活力 ——济宁市微山县驩城镇尹洼村发展村集体经济纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2943340217861120/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（陕西篇）——高校党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644707099182080/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（陕西篇）——非公有制企业党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644698930889728/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（陕西篇）——机关党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644709271487488/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（四川篇）——国有企业党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644725378958336/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（陕西篇）——社区党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644711624901632/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（陕西篇）——国有企业党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644713788916736/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（陕西篇）——农村党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644716449612800/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（四川篇）——社区党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644721444340736/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（四川篇）——街道党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644723653510144/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（四川篇）——农村党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644727705961472/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（湖南篇）——农村党组织书记工作案例（三）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644738406089728/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（湖南篇）——社区党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644736547095552/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（湖南篇）——机关党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644734446519296/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（湖南篇）——社会组织党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644732529017856/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（湖南篇）——流动党员党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644730657735680/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（山东篇）——社区党组织书记工作案例（一）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644764606202880/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（湖南篇）——农村党组织书记工作案例（二）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644740103373824/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（湖南篇）——农村党组织书记工作案例（一）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644741630018560/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（山东篇）——社区党组织书记工作案例（二）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644747057628160/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（山东篇）——高校党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644760366793728/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（福建篇）——流动党员党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644776508179456/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（山东篇）——国有企业党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644769401848832/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（山东篇）——农村党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644773231543296/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（福建篇）——非公有制企业党组织书记工作案例（二）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644779971724288/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（福建篇）——机关党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644784366650368/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（福建篇）——非公有制企业党组织书记工作案例（一）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644782093239296/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（福建篇）——社区党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644786729010176/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（吉林篇）——社区党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644798250058752/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（福建篇）——农村党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644788383630336/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（吉林篇）——社会组织党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644792594777088/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（吉林篇）——非公有制企业党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644794869531648/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（吉林篇）——高校党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644796846162944/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（吉林篇）——国有企业党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644801245103104/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（天津篇）——非公有制企业党组织书记工作案例（一）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644828984640512/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（天津篇）——非公有制企业党组织书记工作案例（二）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644826994803712/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（天津篇）——社会组织党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644803396011008/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
基层党组织书记工作案例（天津篇）——农村党组织书记工作案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644830903206912/4,https://dyjy.dtdjzx.gov.cn/course/special/subject/4
《泉城先锋》陈叶翠,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749381548639232/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》辛兆年,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749420188664832/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》田象霞,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749390401963008/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》孟宪华,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749395746014208/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》许秀军,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749405010281472/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》彭兴明,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749408224871424/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》杜春霞,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749455144420352/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》沙树星,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749424624813056/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》王本珍,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749431839130624/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》盛莉,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749461278671872/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》张宗光,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749512256553984/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》张建国,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749503441765376/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》靳海峰,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749494227420160/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》刘永海,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749486408778752/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》付倩,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749464473306112/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》张涛,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750837988606976/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》赵宝胜,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750818901017600/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》腾飞,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750821905024000/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》米丰武,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750824410743808/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》秦洁,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750847655445504/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》麻永坤,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750841179472896/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》刘继杰,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750845037970432/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》芦继红,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750849832354816/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
